EAN,sku,gyartoi_cikkszam,post_title,kiszereles,short_name,prod_cat,product_cat,post_content,published,catalog_visibility,regular_price,crosssell_skus,images
3182550793704,173340,1003000500, ROYAL CANIN X-SMALL ADULT - nagyon kistestű felnőtt kutya száraz táp  ,0.5 kg,X-SMALL ADULT,SHN,Kutya száraz tápok,,,visible,1448,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(7).jpg
3182550793728,173350,1003001500, ROYAL CANIN X-SMALL ADULT - nagyon kistestű felnőtt kutya száraz táp  ,1.5 kg,X-SMALL ADULT,SHN,Kutya száraz tápok,,,visible,3594,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(7).jpg
3182550793735,173360,1003003000, ROYAL CANIN X-SMALL ADULT - nagyon kistestű felnőtt kutya száraz táp  ,3 kg,X-SMALL ADULT,SHN,Kutya száraz tápok,,,visible,6502,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%20dry/RC-SHN-X-Small-Adult-dry%20(7).jpg
3182550831376,251560,1004000500, ROYAL CANIN X-SMALL ADULT 8+ - nagyon kistestű idősödő kutya száraz táp  ,0.5 kg,X-SAMLL ADULT 8+,SHN,Kutya száraz tápok,,,visible,1448,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(3).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/SHN%20-%20Size%20Health%20Nutrition/SHN%20-%20X-Small/X-Small%20Adult%208+%20dry/RC-SHN-X-Small8-Adult-dry%20(7).jpg
3182550751292,135250,3981000500, ROYAL CANIN WEST HIGHLANDER WHITE TERRIER ADULT - West Highlander White Terrier felnőtt kutya száraz táp  ,0.5 kg,WEST HIGHLANDER WHITE TERRIER ADULT,BHN,Kutya száraz tápok,,,visible,1651,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nut2hrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(1).jpg|https://github.cotom/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20uADRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(1).png|https://github.com/totapp91/Royal-CtCanin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20HighlaA0nd%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(7).jpg
3182550751308,135260,3981001500, ROYAL CANIN WEST HIGHLANDER WHITE TERRIER ADULT - West Highlander White Terrier felnőtt kutya száraz táp  ,1.5 kg,WEST HIGHLANDER WHITE TERRIER ADULT,BHN,Kutya száraz tápok,,,visible,4229,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nut2hrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(1).jpg|https://github.cotom/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20uADRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(1).png|https://github.com/totapp91/Royal-CtCanin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20HighlaA0nd%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(7).jpg
3182550811774,189130,3981003000, ROYAL CANIN WEST HIGHLANDER WHITE TERRIER ADULT - West Highlander White Terrier felnőtt kutya száraz táp  ,3 kg,WEST HIGHLANDER WHITE TERRIER ADULT,BHN,Kutya száraz tápok,,,visible,7176,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nut2hrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(1).jpg|https://github.cotom/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20uADRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(1).png|https://github.com/totapp91/Royal-CtCanin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20HighlaA0nd%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/BHN%20-%20Breed%20Health%20Nutrition/BHN%20-%20DRY/West%20Highland%20Terrier%20Adult%20dry/RC-BHN-Westie-Adult-dry%20(7).jpg
9003579000366,218410,4157001020, ROYAL CANIN URINARY CARE - szószos nedves táp felnőtt macskák részére az alsó hugyúti problémák megelőzéséért ,1.02 kg,URINARY CARE (12*85g),FCN,Macska nedves tápok,,,visible,5194,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(7).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20WET/Urinary%20Care%20wet/RC-FCN-Urinary-Care-Gravy-wet%20(8).jpg
9003579009376,270400,1183001020, ROYAL CANIN URINARY CARE - nedves táp felnőtt kutyák részére az alsó hugyúti problémák megelőzéséért ,1.02 kg,URINARY CARE (12*85g),CCN,Kutya nedves tápok,,,visible,3670,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(1).mp4|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(3).mp4|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(6).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20kutya%20eledelek/CCN%20-%20Canine%20Care%20Nutrition/CCN%20Wet/Urinary%20Care/RC-CCN-Urinary-Care-wet%20(7).jpg
3182550842907,217350,1800000400, ROYAL CANIN URINARY CARE - száraz táp felnőtt macskák részére az alsó hugyúti problémák megelőzéséért ,0.4 kg,URINARY CARE,FCN,Macska száraz tápok,,,visible,1816,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(6).jpg
3182550842938,217380,1800002000, ROYAL CANIN URINARY CARE - száraz táp felnőtt macskák részére az alsó hugyúti problémák megelőzéséért ,2 kg,URINARY CARE,FCN,Macska száraz tápok,,,visible,7925,,https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(1).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(1).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(2).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(2).png|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(3).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(4).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(5).jpg|https://github.com/totapp91/Royal-Canin/raw/main/Royal%20Canin%20macska%20eledelek/FCN%20-%20Feline%20Care%20Nutrition/FCN%20-%20DRY/Urinary%20Care/RC-FCN-Urinary-Care-dry%20(6).jpg
